V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
-2.63496751,-1.67965631,-0.60335137,0.02277935,0.69688696,1.65342969,2.45891599,1.65917219,0.02482062,-1.59802961,-0.22423293,0.55525887,1.13134357,0.79990537,1.05140457,0.50652407,-0.13808873,-1.09769893,-1.51517643,-1.06923943,-1.05939295,0.03777305,0.52119205,0.64167605,0.43755955,-0.12724745,-1.05985765,-0.04654435,0.61050565,0.04433605
-2.605336757,-1.666949557,-0.800510257,-0.050347691,0.831985243,1.811950343,2.423994043,1.448056343,-0.000735351,-1.392106357,-0.33930833,0.32297607,0.82790137,0.49232437,0.76376977,0.25661507,-0.30790133,-0.71060713,-0.71456223,-0.59120763,-0.98976916,0.00975344,0.65015504,0.70416644,0.63971444,-0.04114056,-0.97360396,-0.15542656,0.26946444,-0.11331356
-2.388508058,-1.540080658,-0.558776998,-0.051554408,0.561718842,1.602451042,2.351634242,1.452130242,-0.01807039,-1.410943858,-0.18171248,0.41929492,0.74554292,0.60922692,0.79946992,0.38628272,-0.23562658,-0.82920078,-0.93807928,-0.77519828,-0.96607292,0.04205268,0.62338208,0.64164208,0.55766748,-0.13681092,-1.07136192,-0.07992232,0.40202068,-0.01259692
-2.490557046,-1.581970446,-0.640897906,-0.00608074,0.716040155,1.619742955,2.448938055,1.523311855,-0.042520036,-1.546006846,-0.08116072,0.52802848,0.81170408,0.53546618,0.75206308,0.32505848,-0.16153152,-0.83625752,-1.07841952,-0.79495102,-1.00382995,0.06484705,0.60176705,0.69909905,0.54165255,-0.07958195,-0.96643595,-0.17427895,0.42132705,-0.10456595
-2.423769742,-1.476514042,-0.707639312,-0.076356173,0.618012558,1.631462858,2.396054058,1.510041258,-0.059309617,-1.411981842,-0.17503709,0.37455741,0.80615551,0.56811561,0.84976721,0.42189141,-0.14038279,-0.80727929,-1.06372419,-0.83406379,-0.88200094,0.09117606,0.49721856,0.59150406,0.47432706,-0.02183994,-0.95472444,-0.13653094,0.24955906,0.09131146
-2.618173118,-1.804171218,-0.694009918,0.025568112,0.797490182,1.746759282,2.459815882,1.529168582,0.048015733,-1.490463518,-0.3197479,0.2869674,0.6627205,0.4268469,0.6371109,0.3159096,-0.1333764,-0.5257681,-0.7362541,-0.6144088,-0.94330058,-0.03397458,0.66898442,0.70709282,0.60296142,-0.10581558,-0.99606618,-0.16361158,0.34292542,-0.07919558
-2.711328275,-1.562239675,-0.583592225,-0.000959095,0.571979125,1.578382725,2.649496725,1.502998825,0.050659449,-1.495397575,-0.25499917,0.21986563,0.62621683,0.43945283,0.60679063,0.18027413,-0.18468747,-0.52800487,-0.62162967,-0.48327887,-0.88020281,-0.05603641,0.63691059,0.61278059,0.55603159,-0.23167391,-0.97716141,-0.16088241,0.44212359,0.05811059
-2.611775465,-1.636271215,-0.764542305,-0.097970785,0.647364335,1.702278735,2.659332335,1.557970535,-0.019879202,-1.436506965,-0.23641372,0.23258428,0.64029098,0.42579568,0.64455528,0.30209368,-0.04901772,-0.51008832,-0.82258642,-0.62721372,-1.01424464,-0.03416014,0.62120886,0.71821386,0.60885586,-0.07432814,-1.04947714,-0.12526264,0.41687326,-0.06767914
-2.648047708,-1.701318208,-0.595262978,-0.036018348,0.559118692,1.708952692,2.625010492,1.567830592,-0.001964915,-1.478300308,-0.17389001,0.31837799,0.74594709,0.38398929,0.70750079,0.28627449,-0.10294541,-0.59503321,-0.87272751,-0.69749351,-1.16361017,-0.05787717,0.62064883,0.67549283,0.63681783,-0.01503377,-0.99626337,-0.12550167,0.48347283,-0.05814617
-2.644407201,-1.914787001,-0.851537141,-0.10531569,0.684074769,1.991626199,2.731502599,1.681333999,-0.032458331,-1.540032201,-0.15191046,0.31087624,0.61226024,0.46737204,0.61894664,0.39182474,-0.13665536,-0.62207016,-0.85253546,-0.63810846,-1.17949822,-0.09399842,0.65317178,0.79060428,0.72339178,-0.02677462,-0.95930922,-0.15857692,0.41161138,-0.16062182
-2.444372059,-1.543182159,-0.605324119,-0.068504176,0.505426071,1.600386841,2.487466941,1.419693741,0.001071577,-1.352662659,-0.40952568,0.08321652,0.49261732,0.39374042,0.51870312,0.27695112,-0.09764518,-0.26129588,-0.52567638,-0.47108538,-0.84762994,-0.06412674,0.46064966,0.48863866,0.44934966,-0.13137994,-0.79814534,-0.04356234,0.46396966,0.02223666
-2.727833655,-1.657671555,-0.579411615,0.039011765,0.590738685,1.614106645,2.636689345,1.633931045,0.086550195,-1.636110855,-0.30074806,0.43153694,0.95526744,0.92789894,0.98318964,0.52599164,-0.17811206,-0.93418656,-1.42729786,-0.98354006,-0.93055442,0.04203258,0.45318158,0.42891158,0.44010358,-0.00130342,-0.99112222,-0.03981092,0.46023908,0.13832258
-2.546084609,-1.667377209,-0.707171669,-0.036922435,0.593054651,1.647739891,2.568461591,1.574269791,0.022140407,-1.448110409,-0.38468773,0.32930697,0.82515727,0.72474687,0.85440627,0.36244127,-0.15842743,-0.79248133,-0.96670513,-0.79375703,-0.8916076,0.0235614,0.4712094,0.5610064,0.4446114,-0.0560446,-0.8947246,-0.0594106,0.3092444,0.0921544
-2.670579178,-1.692932778,-0.484289018,0.044952582,0.570487492,1.626525522,2.538752922,1.452076122,0.071563908,-1.456557578,-0.35443858,0.44090642,0.71776402,0.47980842,0.72592242,0.38188902,-0.14868758,-0.57316098,-0.95692358,-0.71307958,-1.09646505,0.09937795,0.79449845,0.75932995,0.71256595,0.01127495,-1.27226705,-0.30732305,0.24678895,0.05221895
-2.78358165,-1.87143445,-0.73004025,-0.059885654,0.67845558,1.91149235,2.79751855,1.78512995,-0.021048576,-1.70660585,-0.38226944,0.45598106,0.87906256,0.70328156,0.84081816,0.38751556,-0.28471544,-0.69631264,-1.11389944,-0.78946194,-0.84467462,0.00828208,0.50259208,0.56847408,0.43454308,-0.20930392,-1.04206842,0.01165208,0.45861948,0.11188408
-2.763813347,-1.841727847,-0.708284717,0.02080885,0.709807253,1.853430553,2.752434053,1.660715653,-0.0056022,-1.677768247,0.00671903,0.42437463,0.65152163,0.45942833,0.60815023,0.38523063,0.10500103,-0.65692597,-1.26761777,-0.71588177,-1.1703,0.1262835,0.736132,0.7868015,0.6656395,-0.0053955,-1.1646535,-0.2903655,0.3558525,-0.0399945
-2.643377963,-1.686206263,-0.490780663,0.026989127,0.573059037,1.657977937,2.472055937,1.583141637,0.005820777,-1.498679563,-0.26346105,0.32942465,0.80275495,0.51913945,0.78371175,0.32971295,-0.20813705,-0.66518985,-0.95871325,-0.66924255,-0.95569032,0.01978118,0.80437318,0.82013318,0.77101518,-0.03459932,-1.01799662,-0.26056882,-0.03351382,-0.11293382
-2.60934339,-1.64623979,-0.53847169,0.00562826,0.61541846,1.66889751,2.42404831,1.44276721,0.058820512,-1.42152539,-0.33729332,0.38447928,0.75559728,0.60472388,0.78892228,0.45818128,-0.15337712,-0.63233812,-1.01076112,-0.85813432,-0.79916014,0.14107576,0.64867966,0.59806516,0.60894516,0.03396216,-0.94018184,-0.28479784,0.09129376,-0.09788184
-2.516712596,-1.495966296,-0.586035696,0.006681663,0.557943004,1.549131104,2.353776804,1.399171504,0.036230104,-1.304219596,-0.29082264,0.22985206,0.66866776,0.45238766,0.69301966,0.28571966,-0.16613734,-0.50067214,-0.73945104,-0.63256364,-0.87649399,0.06508961,0.57401061,0.52968161,0.50880961,-0.16367739,-0.94681039,-0.16030689,0.37670721,0.09299001
-2.425906342,-1.597344742,-0.507470312,0.016801568,0.590304398,1.565102858,2.303465058,1.544965458,0.030039298,-1.519957242,-0.17302542,0.54566698,1.02148438,0.70883798,1.04152968,0.53857598,-0.06616702,-1.00306522,-1.47712732,-1.13671002,-0.69463662,0.17965298,0.72253298,0.76262798,0.62033598,-0.02854952,-0.91138982,-0.41218742,-0.05737452,-0.18101202
-2.883715546,-1.726635446,-0.729141176,0.038935747,0.849230254,1.813536254,2.630617354,1.533232954,0.051734354,-1.577794746,-0.29145664,0.37742726,0.81614646,0.48689096,0.80441836,0.32885306,-0.31767894,-0.72348674,-0.76330594,-0.71780784,-0.76481512,0.01603138,0.56304238,0.55467138,0.42553438,-0.20706822,-0.98585612,-0.15381762,0.38581378,0.16646378
-2.96685954,-1.89940444,-0.72406764,-0.00241463,0.73127146,1.85299086,3.01225356,1.85800706,-0.01719485,-1.84458184,-0.14278996,0.47633634,0.89282834,0.63220304,0.79150434,0.45539634,-0.16133566,-0.81275906,-1.23968406,-0.89169966,-1.18612603,0.01712247,0.75407747,0.76754147,0.72300747,0.08533297,-1.11405723,-0.25983753,0.41559447,-0.20265553
-2.780741194,-1.764471094,-0.712322854,-0.003606124,0.731130606,1.778346906,2.744050806,1.579222306,-0.002664464,-1.568944894,-0.32154691,0.41117009,0.83143789,0.38546909,0.77337609,0.36902459,-0.26071561,-0.67478831,-0.82064531,-0.69278161,-0.95858396,-0.05666156,0.46600344,0.57231544,0.42702544,-0.10192956,-1.12757556,-0.02910456,0.62645444,0.18205644
-2.773539641,-1.783795741,-0.709924481,-0.045883315,0.676202959,1.881979659,2.677431659,1.686942959,0.059072083,-1.668486141,-0.10965426,0.31112374,0.67782534,0.52483554,0.71232414,0.49715734,-0.01000746,-0.63455006,-1.17196956,-0.79708476,-1.09067126,0.21956054,0.79396904,0.76300154,0.73881194,0.02818694,-1.11137476,-0.32634446,0.22284854,-0.23798806
-2.645252982,-1.680483982,-0.764028042,-0.097465399,0.625685678,1.753241018,2.645049018,1.623087418,0.050185258,-1.510017982,-0.17573226,0.31463734,0.67338884,0.44636854,0.65643654,0.34721114,-0.14629976,-0.60899006,-0.84661346,-0.66040686,-1.01607144,0.00955656,0.53493056,0.58717156,0.53074856,-0.08215344,-0.93561444,-0.09006844,0.55206956,-0.09056904
-2.579276798,-1.584906998,-0.694848198,-0.02401277,0.679832502,1.663773202,2.525898402,1.588302102,-0.040204648,-1.534556798,-0.00480933,0.42706217,0.70124947,0.40441487,0.66074147,0.34836097,-0.16854333,-0.74276153,-1.04374723,-0.58196753,-0.77550327,0.07850493,0.56062053,0.60086253,0.53639793,-0.04386047,-0.86284577,-0.21235847,0.17262553,-0.05444347
-2.969051301,-1.840082201,-0.758709301,0.021847109,0.746376199,1.817479899,2.851836799,1.815884799,0.048365499,-1.733947501,-0.0619329,0.3474491,0.6401117,0.3419509,0.6084549,0.2692439,-0.1220657,-0.6507601,-0.7401837,-0.6322681,-1.09735845,0.03388455,0.70589655,0.72121355,0.65303155,-0.10424485,-1.08116145,-0.17449745,0.46145905,-0.11822305
-2.670393105,-1.556004505,-0.566945705,-0.040145025,0.591942095,1.575325195,2.590514295,1.521314395,-0.019634135,-1.425973505,-0.3505158,0.1906396,0.6638119,0.4046704,0.6293201,0.2222214,-0.2667033,-0.4458876,-0.5414561,-0.5061006,-0.89738497,-0.08823597,0.57586603,0.51788703,0.56886103,-0.06731277,-0.77486797,-0.07161747,0.27585703,-0.03905197
-2.865612967,-1.679589567,-0.732631997,0.016536091,0.830579673,1.710811233,2.653322533,1.580736333,0.026924436,-1.541075767,-0.01747218,0.40960682,0.72316662,0.50076932,0.69357322,0.20315252,-0.09427718,-0.74784158,-0.98053338,-0.69014418,-1.15681544,0.07658356,0.70276456,0.72449706,0.72315556,-0.09136694,-1.20125874,-0.21389244,0.40414006,0.03219276
-2.749827495,-1.708707295,-0.709985595,-0.016392235,0.630986655,1.728534905,2.627932505,1.668592405,0.020256745,-1.491390595,-0.19439785,0.30436165,0.65139315,0.42714645,0.63107315,0.23533215,-0.16981335,-0.58894265,-0.69908585,-0.59706685,-0.88533919,0.08918581,0.57161581,0.55772021,0.47109681,-0.20957519,-0.98108719,-0.14435019,0.47496631,0.05576681
-3.032145854,-2.140568054,-0.668060904,-0.000826684,0.702030507,2.107368647,2.868952647,2.021105147,0.022678802,-1.880534254,-0.08428748,0.58827892,0.78270162,0.52900492,0.75853132,0.74049892,0.15575672,-0.89736248,-1.47022608,-1.10289638,-1.45861261,0.09965689,0.90613789,0.97671489,0.84038229,-0.00629661,-1.43712791,-0.27792911,0.47811039,-0.12103611
-2.640455314,-1.656319914,-0.681284344,-0.039139574,0.599015186,1.672506986,2.657061286,1.728550586,0.015727014,-1.655661914,0.20969783,0.35362513,0.57957283,0.35908343,0.55791933,0.33764113,0.14829553,-0.73859747,-1.15850687,-0.64873087,-1.08896034,-0.02297974,0.62548506,0.65816066,0.63920166,-0.05849134,-1.07285594,-0.12972634,0.48882766,-0.03866134
-2.980629013,-1.818603313,-0.968335613,-0.028041545,0.910977787,1.911603187,2.919929687,1.686715887,0.004419847,-1.638036913,-0.11287481,0.20808819,0.51921889,0.31225059,0.60325249,0.23886379,0.01932749,-0.43355531,-0.77109881,-0.58347251,-1.13003958,0.08724442,0.69433242,0.80980742,0.68199742,-0.09792458,-1.24950738,-0.20098698,0.42815742,-0.02308058
-2.68007094,-1.80680544,-0.63911864,0.05294289,0.74000016,1.79985176,2.39458606,1.50391916,0.12218253,-1.48748754,-0.34493434,0.37731566,0.85114656,0.60645556,0.86689146,0.42345476,-0.28496184,-0.66609184,-1.04566714,-0.78360884,-0.9397941,-0.0083291,0.5573689,0.6827489,0.5217849,0.0029649,-0.8074901,-0.2159791,0.2694889,-0.0627641
-2.850389355,-1.763255755,-0.629691155,0.041610085,0.726928745,1.838251545,2.613900345,1.572784745,0.016091855,-1.566231055,0.03894974,0.35043494,0.69030014,0.55555944,0.68196544,0.42061384,0.09218044,-0.79741156,-1.13744786,-0.89514456,-0.87915862,0.16699878,0.77645738,0.69906238,0.71163438,-0.02482902,-1.11610912,-0.43006302,0.26240498,-0.16639812
-2.454211109,-1.580536009,-0.569879309,0.065692741,0.634292751,1.594799191,2.435652691,1.399621991,-0.009225029,-1.516207909,-0.01760595,0.49536125,0.75717755,0.67380955,0.73852105,0.41991555,-0.11226805,-0.99382705,-1.08849345,-0.87259045,-1.06693041,0.01828989,0.62950159,0.71003259,0.65030959,0.12817859,-0.91378001,-0.18831441,0.15534259,-0.12263001
-2.679160271,-1.742576671,-0.562776771,0.008993509,0.61883929,1.69198463,2.54317723,1.50115763,0.004315294,-1.383953871,-0.26497159,0.25682561,0.58323741,0.45252911,0.57005761,0.18524791,-0.22762709,-0.49167709,-0.58096859,-0.48265329,-0.9758393,0.0020742,0.6862917,0.6458627,0.6401627,-0.1122813,-1.0274663,-0.1763263,0.3402352,-0.0227133
-2.714695151,-1.782140751,-0.630708411,-0.001065411,0.600525519,1.799806949,2.701393149,1.553938049,0.035831909,-1.562885851,-0.03318695,0.26185785,0.67626385,0.48015285,0.71358455,0.43457635,0.07468885,-0.63830955,-1.19396515,-0.77566265,-1.0642805,0.1497695,0.7541435,0.7625355,0.6894189,-0.1189279,-1.2620665,-0.2189565,0.4365785,-0.1282145
